,Date published,url,anger,disgust,fear,joy,sadness
73,2021-02-16T19:01:02Z,https://www.theguardian.com/business/live/2021/feb/16/global-markets-record-stimulus-recovery-ftse-dow-pound-bitcoin-business-live,0.132222,0.071906,0.116125,0.540084,0.500728
74,2021-02-09T19:05:10Z,https://www.theguardian.com/technology/2021/feb/09/rise-in-popularity-of-cryptocurrencies-in-worlds-conflict-zones,0.040421,0.019955,0.007936,0.293134,0.198076
75,2021-02-07T13:00:11Z,https://www.theguardian.com/technology/2021/feb/07/are-share-trading-apps-a-safe-way-to-play-the-markets,0.428713,0.096031,0.081419,0.185029,0.59157
76,2021-01-12T19:38:36Z,https://www.theguardian.com/business/live/2021/jan/12/oil-bitcoin-markets-ftse-100-bank-of-england-fed-pound,0.086926,0.098018,0.15761,0.534595,0.591844
77,2021-01-08T14:50:04Z,https://www.theguardian.com/business/live/2021/jan/08/global-stocks-hit-new-highs-as-investors-await-us-jobs-data-business-live,0.102767,0.067921,0.170781,0.587945,0.573148
78,2020-11-26T14:36:22Z,https://www.theguardian.com/business/live/2020/nov/26/germany-second-covid-lockdown-consumer-morale-stock-markets-thanksgiving-business-live,0.109309,0.082364,0.598922,0.55666,0.600974
79,2020-11-24T21:16:57Z,https://www.theguardian.com/business/live/2020/nov/24/markets-lifted-biden-transition-vaccine-optimism-ftse-dow-oil-confidence-business-live,0.093492,0.084948,0.130199,0.626261,0.531458
80,2020-11-24T11:42:49Z,https://www.theguardian.com/technology/2020/nov/24/bitcoin-price-high-19000-cryptocurrency-covid,0.144457,0.050122,0.061157,0.268269,0.527976
81,2020-11-06T20:00:50Z,https://www.theguardian.com/world/2020/nov/07/vanuatu-pioneers-digital-cash-as-disaster-relief,0.15539,0.444736,0.101068,0.519133,0.547205
82,2020-10-21T15:58:35Z,https://www.theguardian.com/business/live/2020/oct/21/uk-government-borrowing-record-inflation-september-eat-out-sunak-business-live,error,error,error,error,error
83,2020-03-05T15:43:21Z,https://www.theguardian.com/science/2020/mar/05/all-the-data-we-need-seti-computing-project-wound-up-after-20-years,0.074156,0.013479,0.129896,0.693915,0.133757
84,2019-11-23T10:30:51Z,https://www.theguardian.com/culture/2019/nov/23/changemaker-of-decade-amal-clooney-solange-knowles-caitlyn-jenner,error,error,error,error,error
85,2019-11-13T17:00:15Z,https://www.theguardian.com/australia-news/2019/nov/14/wollongong-dog-breeder-given-205000-for-aquaculture-project-under-regional-grant-scheme,0.070379,0.040504,0.107943,0.540592,0.118434
86,2019-09-10T05:00:48Z,https://www.theguardian.com/world/2019/sep/10/inside-bizarre-bungled-raid-on-north-korean-embassy-in-madrid-free-joseon,error,error,error,error,error
87,2019-08-23T12:51:37Z,https://www.theguardian.com/technology/2019/aug/23/bitcoin-seized-hacker-grant-west-uk-compensate-victims,0.247603,0.132637,0.118596,0.113886,0.326176
88,2019-07-12T12:04:50Z,https://www.theguardian.com/technology/2019/jul/12/tokyo-cryptocurrency-exchange-hack-bitpoint-bitcoin,0.239733,0.072151,0.096048,0.068457,0.589784
89,2019-06-30T06:00:09Z,https://www.theguardian.com/business/2019/jun/30/neil-woodford-woes-mount-merlin-entertainment-bitcoin,0.135652,0.442132,0.078054,0.52429,0.530937
90,2019-06-26T15:41:19Z,https://www.theguardian.com/business/live/2019/jun/26/oil-and-bitcoin-rally-as-middle-east-tensions-drive-markets-business-live,0.534273,0.202623,0.130383,0.164773,0.582661
91,2019-01-05T17:00:21Z,https://www.theguardian.com/technology/2019/jan/05/why-big-tech-must-up-its-game-in-2019,0.181753,0.075015,0.589514,0.516743,0.620895
92,2019-01-04T16:30:07Z,https://www.theguardian.com/technology/2019/jan/04/bitcoin-after-10-wild-years-what-next-for-cryptocurrencies,0.062802,0.035148,0.068233,0.621625,0.630055
93,2018-11-25T15:00:11Z,https://www.theguardian.com/commentisfree/2018/nov/25/only-a-fool-would-have-bought-into-bitcoin-late-last-year-so-guess-what-i-did,0.450086,0.047637,0.124611,0.538251,0.656479
94,2018-11-14T01:30:02Z,https://www.theguardian.com/business/2018/nov/14/imf-says-governments-could-set-up-their-own-cryptocurrencies,0.112618,0.398197,0.098388,0.576867,0.210422
95,2018-11-05T16:00:07Z,https://www.theguardian.com/technology/2018/nov/05/energy-cost-of-mining-bitcoin-more-than-twice-that-of-copper-or-gold,0.117531,0.079667,0.053377,0.625924,0.492021
96,2018-11-05T07:00:05Z,https://www.theguardian.com/global-development/2018/nov/05/should-paraguay-invest-its-energy-wealth-in-bitcoin-mining-or-fighting-poverty,0.183367,0.094022,0.123153,0.570902,0.610416
97,2018-08-18T05:59:42Z,https://www.theguardian.com/lifeandstyle/2018/aug/18/rank-prince-harry-thomas-eaton,0.07605,0.016633,0.184914,0.339887,0.142801
98,2018-07-24T06:00:05Z,https://www.theguardian.com/technology/2018/jul/23/tech-industry-wealth-futurism-transhumanism-singularity,0.476113,0.12726,0.149234,0.543383,0.541891
99,2018-05-18T05:00:49Z,https://www.theguardian.com/technology/2018/may/17/consensus-2018-conference-bitcoin-satoshi-is-female,0.114247,0.10369,0.078196,0.654316,0.517189
100,2018-04-10T13:03:34Z,https://www.theguardian.com/technology/2018/apr/10/bitcoin-soaring-value-buyers-infectious-disease-barclays-economists-say,0.14278,0.037891,0.023901,0.299931,0.505772
101,2018-03-18T11:59:21Z,https://www.theguardian.com/technology/2018/mar/18/cryptocurrency-bitcoin-irs-tax,0.139783,0.129562,0.093991,0.162993,0.22177
102,2018-03-15T15:44:59Z,https://www.theguardian.com/business/2018/mar/15/this-is-the-future-of-pornography-inside-crypto-investor-show,0.139608,0.13973,0.136939,0.481878,0.53783
103,2018-03-14T11:29:04Z,https://www.theguardian.com/technology/2018/mar/14/google-bans-bitcoin-adverts-cryptocurrency-crackdown,0.220001,0.162982,0.016582,0.40024,0.350912
104,2018-03-10T17:00:23Z,https://www.theguardian.com/technology/2018/mar/10/blockchain-music-imogen-heap-provenance-finance-voting-amir-taaki,0.122324,0.063237,0.083276,0.472599,0.519206
105,2018-03-04T06:59:39Z,https://www.theguardian.com/business/2018/mar/04/energy-efficient-homes-uk-would-never-fear-running-out-of-gas,0.147631,0.103536,0.144255,0.518655,0.517306
106,2018-02-26T15:52:07Z,https://www.theguardian.com/technology/2018/feb/26/eu-finance-head-regulate-bitcoin-cryptocurrencies-risks,0.341197,0.01554,0.103544,0.204682,0.49973
107,2018-02-20T00:01:09Z,https://www.theguardian.com/environment/2018/feb/20/much-work-needed-to-make-digital-economy-environmentally-sustainable,0.125846,0.034369,0.11942,0.57384,0.120648
108,2018-02-07T18:21:24Z,https://www.theguardian.com/business/live/2018/feb/07/global-stocks-markets-ftse-dow-nikkei-shares-business-live,error,error,error,error,error
109,2018-02-07T09:50:51Z,https://www.theguardian.com/commentisfree/2018/feb/07/bitcoin-banks-debt-credit-card-companies-consumers,0.163989,0.062819,0.090881,0.505308,0.61864
110,2018-02-06T06:30:01Z,https://www.theguardian.com/global-development/2018/feb/06/unicef-recruits-gamers-mine-ethereum-aid-syrian-children,0.07519,0.427048,0.060311,0.595692,0.146271
111,2018-02-02T21:44:59Z,https://www.theguardian.com/business/live/2018/feb/02/markets-us-jobs-bitcoin-uk-construction-deutsche-bank-business-live,0.177426,0.054007,0.171571,0.518459,0.5638
112,2018-02-02T12:38:39Z,https://www.theguardian.com/technology/2018/feb/02/bitcoin-biggest-bubble-in-history-says-economist-who-predicted-2008-crash,0.221425,0.082392,0.554404,0.137803,0.584849
113,2018-01-30T08:00:15Z,https://www.theguardian.com/technology/2018/jan/30/blockchain-buzzword-hype-open-source-ledger-bitcoin,0.092062,0.067638,0.102337,0.601291,0.477602
114,2018-01-29T06:00:39Z,https://www.theguardian.com/technology/2018/jan/29/cryptocurrencies-bitcoin-blockchain-what-they-really-mean-for-our-future,0.160677,0.114316,0.100055,0.547042,0.236367
115,2018-01-25T19:41:15Z,https://www.theguardian.com/business/2018/jan/25/bitcoin-wont-last-in-world-of-finance-warns-nobel-winning-economist,0.179833,0.102909,0.086924,0.245422,0.237123
116,2018-01-23T13:22:37Z,https://www.theguardian.com/technology/2018/jan/23/bitcoin-ubs-chairman-warns-against-cryptocurrency-investment-currency-falls,0.201931,0.082397,0.470422,0.151895,0.497843
117,2018-01-18T05:05:01Z,https://www.theguardian.com/technology/2018/jan/18/bitcoin-speculative-bubble-bursting-long-way-to-fall-economists-warn,0.46841,0.062394,0.11135,0.517135,0.607201
118,2018-01-17T18:22:31Z,https://www.theguardian.com/business/live/2018/jan/17/carillion-crisis-suppliers-job-losses-distress-global-risks-business-live,0.099944,0.138374,0.127611,0.185072,0.506671
119,2018-01-17T15:15:55Z,https://www.theguardian.com/technology/2018/jan/17/bitcoin-electricity-usage-huge-climate-cryptocurrency,0.158671,0.085645,0.475183,0.163991,0.562384
120,2018-01-17T12:16:32Z,https://www.theguardian.com/technology/2018/jan/17/bitcoin-continues-slide-drop-russia-china-regulatory-fears-cryptocurrency,0.150436,0.06892,0.525535,0.231456,0.281424
121,2018-01-16T19:02:41Z,https://www.theguardian.com/business/2018/jan/16/dow-jones-tops-26000-for-first-time-as-stock-market-boom-continues,0.335056,0.042548,0.356972,0.101796,0.365352
