,Date published,url,anger,disgust,fear,joy,sadness
143,2020-03-19T20:09:56Z,https://www.theguardian.com/business/live/2020/mar/19/stock-markets-fall-ecb-coronavirus-stimulus-sterling-oil-prices-ftse-dollar-business-live,error,error,error,error,error
144,2020-03-19T09:52:58Z,https://www.theguardian.com/world/live/2020/mar/19/australia-coronavirus-live-confirmed-cases-pass-500-as-more-stimulus-planned-latest-updates,0.144696,0.082498,0.435824,0.576026,0.564717
145,2020-03-13T21:31:05Z,https://www.theguardian.com/business/live/2020/mar/13/markets-ftse-dow-crash-rebound-coronavirus-oil-fed-central-banks-business-live,0.16118,0.124869,0.194088,0.197482,0.549684
146,2020-03-13T00:06:37Z,https://www.theguardian.com/world/live/2020/mar/12/coronavirus-live-updates-who-declares-pandemic-as-italy-introduces-stricter-measures,error,error,error,error,error
147,2020-03-02T23:51:06Z,https://www.theguardian.com/world/live/2020/mar/02/coronavirus-live-updates-china-latest-news-us-australia-deaths-markets-italy-iran-update-cases,0.160039,0.127779,0.185289,0.45236,0.560853
148,2020-02-25T23:41:32Z,https://www.theguardian.com/world/live/2020/feb/25/coronavirus-live-updates-outbreak-latest-news-italy-italia-deaths-symptoms-china-stocks-wall-street-dow-jones-economy-falls,0.08658,0.072192,0.430747,0.457347,0.478761
149,2020-02-12T10:42:10Z,https://www.theguardian.com/us-news/2020/feb/12/us-briefing-new-hampshire-roger-stone-and-trumps-drilling-plan,0.095707,0.086114,0.143907,0.582846,0.174841
150,2020-02-11T18:30:11Z,https://www.theguardian.com/commentisfree/2020/feb/11/the-guardian-view-on-boris-johnsons-levelling-up-theres-no-quick-fix,0.075301,0.048901,0.107448,0.104315,0.326162
151,2020-02-06T23:46:32Z,https://www.theguardian.com/world/live/2020/feb/06/coronavirus-live-updates-in-china-wuhan-coronaviruses-outbreak-death-toll-latest-update-news,0.15697,0.088397,0.168531,0.512055,0.590387
152,2020-02-03T12:28:44Z,https://www.theguardian.com/world/live/2020/feb/03/coronavirus-live-updates-china-wuhan-outbreak-evacuations-flights-latest-news-death-toll-climbs-passing-sars,error,error,error,error,error
153,2020-01-29T20:27:39Z,https://www.theguardian.com/business/live/2020/jan/29/hong-kong-stocks-slump-apple-house-prices-federal-reserve-rates-business-live,0.111549,0.099441,0.271737,0.163023,0.506846
154,2020-01-28T16:54:05Z,https://www.theguardian.com/business/live/2020/jan/28/markets-coronavirus-growth-fears-economy-china-uk-us-retail-business-live,error,error,error,error,error
155,2020-01-14T18:29:45Z,https://www.theguardian.com/commentisfree/2020/jan/14/the-guardian-view-on-boris-johnsons-policy-divide-and-rule,0.197455,0.106951,0.243828,0.143472,0.445005
156,2020-01-10T17:17:34Z,https://www.theguardian.com/football/live/2020/jan/10/premier-league-team-news-transfer-latest-and-more-weekend-countdown-live,error,error,error,error,error
157,2020-01-10T15:06:39Z,https://www.theguardian.com/business/live/2020/jan/10/global-stocks-march-higher-as-us-iran-tensions-ease-markets-pound-business-live,0.077243,0.09697,0.51495,0.535961,0.57065
158,2020-01-09T19:04:58Z,https://www.theguardian.com/business/live/2020/jan/09/john-lewis-staff-bonus-tesco-marks-and-spencer-business-live,0.405402,0.079668,0.112582,0.485397,0.580633
159,2020-01-07T18:19:47Z,https://www.theguardian.com/business/live/2020/jan/07/rolls-royce-record-sales-aston-martin-profits-warning-business-live,error,error,error,error,error
160,2019-12-30T16:53:27Z,https://www.theguardian.com/business/live/2019/dec/30/hong-kong-recession-protests-markets-nikkei-ftse-business-live,error,error,error,error,error
161,2019-12-17T14:55:59Z,https://www.theguardian.com/business/live/2019/dec/17/pound-brexit-cliff-edge-jobs-unemployment-wages-ftse-sterling-business-live,0.106665,0.084849,0.183183,0.53351,0.605745
162,2019-12-11T16:53:30Z,https://www.theguardian.com/business/live/2019/dec/11/saudi-aramco-market-float-ipo-general-election-pound-business-live,0.12016,0.11311,0.123686,0.557825,0.228574
163,2019-12-07T08:00:05Z,https://www.theguardian.com/membership/2019/dec/07/guardian-daily-app-launch-new-edition,0.015967,0.013786,0.010345,0.335384,0.353761
164,2019-11-14T15:37:03Z,https://www.theguardian.com/business/live/2019/nov/14/germany-avoids-recession-growth-gdp-euro-brexit-markets-retail-sales-business-live,0.13525,0.116592,0.131859,0.507379,0.558491
165,2019-11-13T16:41:29Z,https://www.theguardian.com/technology/2019/nov/13/german-firm-told-to-wind-up-cryptocoin-business-after-pyramid-scheme-allegations,0.117818,0.111624,0.077352,0.589461,0.551107
166,2019-11-04T17:00:37Z,https://www.theguardian.com/food/2019/nov/05/200-melons-how-japans-high-end-fruit-reveals-our-attitudes-to-agriculture,0.076678,0.125099,0.099868,0.620177,0.244822
167,2019-10-30T10:00:22Z,https://www.theguardian.com/football/2019/oct/30/which-football-stadiums-are-lopsided-three-sided-or-just-downright-wonky-the-knowledge,0.124905,0.166113,0.133578,0.47476,0.58999
168,2019-10-21T19:33:47Z,https://www.theguardian.com/business/live/2019/oct/21/pound-volatile-brexit-vote-sterling-ftse-bundesbank-business-live,0.445465,0.450607,0.126255,0.128422,0.609846
169,2019-10-17T09:12:26Z,https://www.theguardian.com/help/insideguardian/2019/oct/17/introducing-the-new-daily-app-a-different-experience-for-our-digital-subscribers,0.059348,0.037254,0.067345,0.677655,0.529707
170,2019-10-16T13:04:12Z,https://www.theguardian.com/business/live/2019/oct/16/trade-war-anxiety-markets-uk-inflation-eurozone-imf-business-live,0.15203,0.090392,0.596191,0.118587,0.682247
171,2019-10-16T11:18:24Z,https://www.theguardian.com/environment/2019/oct/16/ivory-coast-law-could-see-chocolate-industry-wipe-out-protected-forests,0.118963,0.09664,0.110159,0.483563,0.635905
172,2019-10-14T05:00:13Z,https://www.theguardian.com/us-news/2019/oct/14/iranian-students-barred-from-us-lost-money-broken-dreams-no-answers,error,error,error,error,error
173,2019-10-03T16:08:49Z,https://www.theguardian.com/business/blog/live/2019/oct/03/global-shares-tumble-services-brexit-gripped-by-economic-fears-business-live,0.128827,0.033617,0.197493,0.546923,0.649721
174,2019-10-01T07:21:42Z,https://www.theguardian.com/business/live/2019/oct/01/rba-reserve-bank-interest-rates-cuts-hold-australian-economy-hopuse-prices,0.1685,0.112482,0.207547,0.461215,0.570824
175,2019-09-19T15:45:50Z,https://www.theguardian.com/business/live/2019/sep/19/bank-of-england-rates-brexit-retail-sales-stock-markets-business-live,0.143047,0.078623,0.15828,0.143649,0.6266
176,2019-09-11T15:47:43Z,https://www.theguardian.com/business/live/2019/sep/11/sovereign-bond-yields-trade-war-brexit-annuities-ecb-business-live,error,error,error,error,error
177,2019-09-03T07:15:40Z,https://www.theguardian.com/business/live/2019/sep/03/australian-economy-weakens-asx-ftse-wall-street-stock-markets-currencies-economics-sterling-pound-business-live,0.133458,0.09446,0.171519,0.491715,0.602541
178,2019-09-01T23:01:30Z,https://www.theguardian.com/food/2019/sep/02/grubs-up-a-third-of-britons-think-well-be-eating-insects-by-2029,0.047013,0.3841,0.194532,0.418282,0.068023
179,2019-08-28T16:04:07Z,https://www.theguardian.com/business/live/2019/aug/28/recession-fears-us-yield-curve-inverts-brexit-stock-market-bonds-looms-business-live,0.134873,0.134415,0.586685,0.509535,0.559892
180,2019-08-15T15:45:06Z,https://www.theguardian.com/business/live/2019/aug/15/stock-markets-recession-us-china-germany-wall-street-ftse-asx-nikkei-rates-federal-reserve-,0.189477,0.100176,0.60508,0.067216,0.690243
181,2019-08-05T05:00:39Z,https://www.theguardian.com/lifeandstyle/2019/aug/05/eight-hacks-my-quest-to-be-more-productive,0.137468,0.087891,0.531768,0.59195,0.214875
182,2019-07-26T14:09:17Z,https://www.theguardian.com/business/live/2019/jul/26/asian-shares-stock-markets-ecb-economy-sterling-pound-euro-dollar-us-gdp-growth-business-live,0.139461,0.042207,0.608854,0.197968,0.517523
183,2019-07-15T18:11:06Z,https://www.theguardian.com/business/live/2019/jul/15/china-growth-slow-trade-war-bank-of-england-50-note-business-live,0.166362,0.111216,0.452644,0.534693,0.547236
184,2019-07-10T15:49:19Z,https://www.theguardian.com/business/live/2019/jul/10/uk-gdp-report-growth-recession-fears-pound-brexit-business-live,0.642222,0.059033,0.179214,0.53036,0.507543
185,2019-07-05T14:18:41Z,https://www.theguardian.com/business/live/2019/jul/05/german-factory-orders-slump-recession-us-jobs-wages-business-live,0.448929,0.068504,0.471521,0.667753,0.56291
186,2019-06-25T22:26:48Z,https://www.theguardian.com/technology/2019/jun/25/facebook-libra-cryptocurrency-regulation,0.165651,0.006426,0.060145,0.688756,0.067057
187,2019-06-23T06:00:36Z,https://www.theguardian.com/commentisfree/2019/jun/23/libra-cryptocurrency-dare-you-trust-facebook-with-your-money,0.13173,0.118298,0.122028,0.219162,0.218229
188,2019-06-18T09:00:48Z,https://www.theguardian.com/technology/2019/jun/18/what-is-libra-facebook-new-cryptocurrency,0.457983,0.053238,0.039135,0.546737,0.525178
189,2019-06-18T09:00:45Z,https://www.theguardian.com/technology/2019/jun/18/libra-facebook-cryptocurrency-new-digital-money-transactions,0.154625,0.066404,0.056335,0.251973,0.442336
190,2019-06-13T12:14:47Z,https://www.theguardian.com/travel/2019/jun/13/following-greta-joining-the-swedes-on-their-no-fly-holidays,0.163671,0.101734,0.145858,0.571029,0.537942
191,2019-06-07T15:15:29Z,https://www.theguardian.com/business/live/2019/jun/07/slowdown-german-factory-output-exports-growth-us-jobs-markets-business-live,0.522014,0.103874,0.538176,0.086274,0.622854
192,2019-05-24T07:37:59Z,https://www.theguardian.com/technology/2019/may/24/facebook-plans-to-launch-globalcoin-cryptocurrency-in-2020,0.158876,0.040626,0.033382,0.247989,0.21202
193,2019-05-23T19:19:44Z,https://www.theguardian.com/sport/live/2019/may/23/county-championship-kent-v-surrey-hants-v-notts-and-more-live,0.076218,0.054602,0.42358,0.629337,0.18244
194,2019-05-16T06:30:26Z,https://www.theguardian.com/books/2019/may/16/bitcoin-billionaires-by-ben-mezrich-review,0.424416,0.058815,0.075828,0.629125,0.191834
195,2019-05-01T20:03:36Z,https://www.theguardian.com/business/live/2019/may/01/uk-house-prices-manufacturing-brexit-us-federal-reserve-business-live,0.723327,0.680669,0.697802,0.512293,0.724958
196,2019-04-26T16:24:38Z,https://www.theguardian.com/business/live/2019/apr/26/us-gdp-growth-donald-trump-slowdown-daimler-rbs-business-live,0.144923,0.116082,0.105389,0.540173,0.61338
197,2019-04-17T16:28:58Z,https://www.theguardian.com/business/live/2019/apr/17/china-gdp-growth-economy-uk-inflation-house-prices-business-live,error,error,error,error,error
198,2019-04-12T14:53:41Z,https://www.theguardian.com/business/live/2019/apr/12/china-trade-export-imports-us-slumps-tariffs-business-live,0.140493,0.050903,0.102886,0.555285,0.198237
199,2019-04-05T04:29:14Z,https://www.theguardian.com/business/2019/apr/04/carlos-ghosn-criticises-outrageous-and-arbitrary-detention-after-fresh-arrest,0.503556,0.230909,0.180579,0.174201,0.492818
200,2019-03-29T17:31:04Z,https://www.theguardian.com/business/live/2019/mar/29/us-china-trade-talks-deal-uk-gdp-brexit-pound-business-live,0.452796,0.091145,0.520972,0.590463,0.583853
201,2019-03-28T21:05:39Z,https://www.theguardian.com/business/live/2019/mar/28/bond-yield-growth-worries-turkey-currency-crackdown-us-economy-markets-business-live,error,error,error,error,error
202,2019-03-27T06:00:09Z,https://www.theguardian.com/world/2019/mar/27/appy-day-fix-mental-health-phone-global-crisis-solutions,0.107732,0.101763,0.166742,0.529928,0.628872
203,2019-03-21T02:56:38Z,https://www.theguardian.com/world/2019/mar/21/arrests-over-hotel-spycam-porn-ring-that-filmed-1600-guests-across-south-korea,0.358366,0.522067,0.051714,0.124962,0.226457
204,2019-03-20T20:04:11Z,https://www.theguardian.com/business/live/2019/mar/20/uk-inflation-us-china-trade-war-federal-reserve-brexit-sterling-business-live,0.450541,0.076971,0.541005,0.462793,0.578676
205,2019-03-07T16:14:37Z,https://www.theguardian.com/business/live/2019/mar/07/ecb-eurozone-gdp-economy-business-live,0.106529,0.079169,0.096502,0.584912,0.539573
206,2019-03-06T21:19:56Z,https://www.theguardian.com/business/live/2019/mar/06/global-slowdown-australia-oecd-trade-growth-us-business-live,0.174411,0.055634,0.123969,0.607062,0.61424
207,2019-03-06T07:59:40Z,https://www.theguardian.com/business/2019/mar/06/carlos-ghosn-former-nissan-chairman-released-on-bail-in-tokyo,0.470256,0.499259,0.059402,0.579302,0.480998
208,2019-03-06T01:22:19Z,https://www.theguardian.com/food/2019/mar/06/i-spent-three-days-making-the-smoked-watermelon-ham-but-at-what-cost,0.131709,0.58292,0.117893,0.554134,0.469296
209,2019-03-01T17:23:46Z,https://www.theguardian.com/business/live/2019/mar/01/manufacturing-china-japan-uk-eurozone-growth-trade-war-brexit-business-live,0.085133,0.077714,0.487569,0.506552,0.630388
210,2019-02-21T07:20:07Z,https://www.theguardian.com/australia-news/live/2019/feb/21/asylum-coalition-labor-morrison-shorten-politics-live,0.468731,0.13805,0.109165,0.248722,0.583536
211,2019-02-14T16:49:21Z,https://www.theguardian.com/business/live/2019/feb/14/germany-economy-recession-gdp-eurozone-growt-trade-talks-business-live,error,error,error,error,error
212,2019-02-13T14:32:02Z,https://www.theguardian.com/business/live/2019/feb/13/trade-optimism-markets-trump-uk-us-inflation-business-live,0.433142,0.082832,0.630515,0.167932,0.635618
213,2019-01-29T00:01:17Z,https://www.theguardian.com/environment/2019/jan/29/insects-worm-their-way-into-selfridges-food-hall-in-bug-bars,0.117046,0.276702,0.005422,0.571035,0.052395
214,2019-01-16T14:57:38Z,https://www.theguardian.com/politics/2019/jan/16/were-about-to-be-thrown-under-a-boris-bus-businesses-on-a-no-deal-brexit,0.067618,0.130574,0.081516,0.530641,0.527416
215,2019-01-08T21:11:59Z,https://www.theguardian.com/business/live/2019/jan/08/german-slowdown-industrial-output-recession-fears-uk-house-prices-stock-markets-business-live,0.12962,0.052645,0.196744,0.564288,0.565277
216,2019-01-04T16:30:07Z,https://www.theguardian.com/technology/2019/jan/04/bitcoin-after-10-wild-years-what-next-for-cryptocurrencies,0.062965,0.034237,0.066937,0.623797,0.624107
217,2019-01-03T10:00:06Z,https://www.theguardian.com/commentisfree/2019/jan/03/10th-birthday-bitcoin-cryptocurrency,0.143142,0.089766,0.159689,0.175017,0.595833
218,2019-01-02T23:16:09Z,https://www.theguardian.com/business/2019/jan/03/australian-dollar-hits-10-year-low-after-dipping-below-70c-benchmark,0.117667,0.105969,0.557665,0.530603,0.588546
219,2018-12-31T04:10:20Z,https://www.theguardian.com/business/2018/dec/31/carlos-ghosn-japanese-court-detains-ex-nissan-chief-for-10-more-days,0.367274,0.442008,0.046901,0.016538,0.472092
220,2018-12-20T12:38:23Z,https://www.theguardian.com/technology/2018/dec/20/bitcoin-may-be-overseen-by-uks-financial-regulator,0.110169,0.130283,0.085981,0.240443,0.292247
221,2018-12-18T21:06:20Z,https://www.theguardian.com/business/live/2018/dec/18/stock-markets-growth-worries-ftse-100-fed-retail-business-live,0.073642,0.046013,0.166779,0.574491,0.642206
222,2018-11-29T23:17:12Z,https://www.theguardian.com/sport/2018/nov/29/floyd-mayweather-dj-khaled-cryptocurrency-sec-fines,0.521981,0.266322,0.082218,0.04059,0.196375
223,2018-11-21T21:21:31Z,https://www.theguardian.com/business/live/2018/nov/21/markets-rattled-us-china-trade-brexit-pound-dow-ftse-business-live,0.130639,0.083879,0.169498,0.527577,0.258651
224,2018-11-20T21:13:34Z,https://www.theguardian.com/business/live/2018/nov/20/nissan-shares-carlos-ghosn-arrest-bank-of-england-mark-carney-brexit-business-live,0.183971,0.093416,0.621384,0.083902,0.657739
225,2018-11-20T08:54:26Z,https://www.theguardian.com/technology/2018/nov/20/bitcoin-price-plunges-2018-low-cryptocurrency-value,0.130168,0.120906,0.199082,0.118465,0.65966
226,2018-11-17T00:01:16Z,https://www.theguardian.com/business/2018/nov/17/bug-grub-sainsburys-to-stock-edible-insects-on-shelves-in-a-uk-first,0.135973,0.172939,0.093804,0.470429,0.217697
227,2018-11-12T12:48:08Z,https://www.theguardian.com/business/live/2018/nov/12/oil-price-saudi-arabia-supply-cut-china-trade-pound-euro-brexit-business-live,0.109526,0.113452,0.193086,0.154488,0.625158
228,2018-11-07T16:54:12Z,https://www.theguardian.com/business/live/2018/nov/07/us-dollar-shares-markets-gridlock-elections-business-live,error,error,error,error,error
229,2018-10-30T14:19:06Z,https://www.theguardian.com/business/live/2018/oct/30/eurozone-gdp-french-italy-growth-economy-markets-business-live,0.144844,0.087885,0.597695,0.214722,0.597267
230,2018-10-29T17:17:09Z,https://www.theguardian.com/business/live/2018/oct/29/markets-edgy-ftse-financial-crisis-losses-china-business-live,0.09895,0.078036,0.135056,0.614742,0.202733
231,2018-10-18T15:50:23Z,https://www.theguardian.com/business/live/2018/oct/18/wto-trade-war-warning-world-trade-organisation-china-markets-uk-retail-sales-business-live,error,error,error,error,error
232,2018-10-17T20:15:27Z,https://www.theguardian.com/business/live/2018/oct/17/uk-inflation-state-pension-triple-lock-public-sector-consumer-prices-index-markets-business-live,0.151508,0.148269,0.554739,0.156593,0.538956
233,2018-10-12T20:11:51Z,https://www.theguardian.com/business/live/2018/oct/12/stock-markets-bounce-losses-ftse-asia-wall-street-business-live,0.127884,0.071653,0.149485,0.571918,0.654815
234,2018-10-12T03:10:09Z,https://www.theguardian.com/business/live/2018/oct/11/european-stock-markets-ftse-asia-wall-street-trump-fed-us-inflation-business-live,0.103733,0.065905,0.157338,0.519545,0.540581
235,2018-10-03T18:06:13Z,https://www.theguardian.com/business/live/2018/oct/03/italy-budget-row-markets-eurozone-services-imf-growth-business-live,0.117767,0.084107,0.616749,0.535887,0.550127
236,2018-09-19T05:01:09Z,https://www.theguardian.com/business/nils-pratley-on-finance/2018/sep/19/the-us-china-trade-war-is-unlikely-to-be-settled-soon,0.128299,0.086557,0.608405,0.494238,0.500816
237,2018-09-18T14:37:14Z,https://www.theguardian.com/business/live/2018/sep/18/trade-war-donald-trump-china-tariffs-200bn-goods-business-live,0.150758,0.084376,0.154679,0.560946,0.561822
238,2018-09-06T19:31:56Z,https://www.theguardian.com/business/live/2018/sep/06/emerging-markets-rout-trade-war-fears-stock-markets-investors-business-live,error,error,error,error,error
239,2018-09-05T18:31:31Z,https://www.theguardian.com/business/live/2018/sep/05/trade-war-fears-markets-china-economy-uk-services-pmi-business-live,error,error,error,error,error
240,2018-09-04T17:01:37Z,https://www.theguardian.com/business/live/2018/sep/04/mark-carney-governor-bank-of-england-paul-pester-quits-tsb-business-live,0.148292,0.075684,0.121876,0.573875,0.541195
241,2018-09-03T13:31:16Z,https://www.theguardian.com/business/live/2018/sep/03/china-manufacturing-growth-falls-uk-factory-pmi-business-live,error,error,error,error,error
242,2018-08-28T13:15:08Z,https://www.theguardian.com/business/live/2018/aug/28/markets-welcome-trumps-new-us-mexico-trade-deal-business-live,error,error,error,error,error
243,2018-08-24T13:05:10Z,https://www.theguardian.com/business/live/2018/aug/24/markets-wary-as-us-china-trade-talks-end-without-breakthrough-business-live,error,error,error,error,error
244,2018-08-24T09:52:58Z,https://www.theguardian.com/australia-news/live/2018/aug/24/liberal-spill-malcolm-turnbull-peter-dutton-scott-morrison-liberal-spill-politics-parliament-live,0.164853,0.208084,0.108957,0.580836,0.566439
245,2018-08-16T18:00:35Z,https://www.theguardian.com/business/live/2018/aug/16/turkish-financial-crisis-lira-finance-minister-berat-albayrak-investor-call-business-live,0.124976,0.088038,0.170248,0.592143,0.488352
246,2018-08-14T20:50:24Z,https://www.theguardian.com/business/live/2018/aug/14/turkey-crisis-lira-rupee-germany-growth-uk-unemployment-business-live,error,error,error,error,error
247,2018-08-13T18:57:27Z,https://www.theguardian.com/business/live/2018/aug/13/turkey-financial-crisis-contagion-fears-hit-markets-as-central-bank-takes-action-business-live,error,error,error,error,error
248,2018-08-10T17:05:56Z,https://www.theguardian.com/business/live/2018/aug/10/uk-growth-figures-gdp-house-of-fraser-business-live,0.167433,0.08734,0.558815,0.139015,0.54284
249,2018-08-09T17:03:58Z,https://www.theguardian.com/business/live/2018/aug/09/brexit-fears-pound-dollar-euro-holidaymakers-russia-ruble-sanctions-business-live,0.100303,0.458536,0.557046,0.507192,0.561631
250,2018-08-09T13:30:18Z,https://www.theguardian.com/uk-news/2018/aug/09/revealed-detail-of-exclusive-russian-deal-offered-to-arron-banks-in-brexit-run-up,0.081588,0.112338,0.110472,0.497398,0.158731
251,2018-08-01T04:00:03Z,https://www.theguardian.com/society/2018/aug/01/dengue-fever-outbreak-halted-by-release-of-infected-mosquitoes,0.07599,0.057935,0.627584,0.51853,0.600377
252,2018-07-29T14:42:35Z,https://www.theguardian.com/football/2018/jul/29/cryptocurrency-football-future-gibraltar-arsenal-fans,0.096622,0.487637,0.593953,0.624992,0.518308
253,2018-07-17T13:42:26Z,https://www.theguardian.com/business/live/2018/jul/17/uk-jobs-and-wages-in-focus-as-bank-of-england-governor-quizzed-by-mps-business-live,error,error,error,error,error
254,2018-07-03T13:52:10Z,https://www.theguardian.com/business/live/2018/jul/03/chinese-yuan-markets-trade-wars-uk-construction-pmi-brexit-business-live,error,error,error,error,error
255,2018-06-28T05:08:41Z,https://www.theguardian.com/world/2018/jun/28/company-that-builds-floating-islands-offers-100000-bounty-to-any-takers,0.075257,0.109327,0.13068,0.683289,0.140565
256,2018-06-20T16:46:04Z,https://www.theguardian.com/business/live/2018/jun/20/china-trump-trade-war-fears-grow-uk-factories-business-live,error,error,error,error,error
257,2018-06-13T11:15:48Z,https://www.theguardian.com/help/insideguardian/2018/jun/13/more-sports-news-on-the-guardian-app-in-time-for-the-world-cup,0.082178,0.056667,0.048369,0.62295,0.591332
258,2018-06-06T17:45:43Z,https://www.theguardian.com/business/live/2018/jun/06/tsb-boss-faces-mps-it-meltdown-fca-criticism-paul-pester-business-live,0.178962,0.094933,0.097403,0.52501,0.57483
259,2018-06-01T13:54:27Z,https://www.theguardian.com/business/live/2018/jun/01/markets-shrug-off-trade-war-fears-ahead-of-spanish-vote-and-us-jobs-data-business-live,0.095847,0.080774,0.501046,0.527449,0.539839
260,2018-05-29T13:51:59Z,https://www.theguardian.com/business/live/2018/may/29/markets-eurozone-italian-spanish-political-turmoil-business-live,0.173931,0.490084,0.46476,0.429347,0.626591
261,2018-05-18T05:00:49Z,https://www.theguardian.com/technology/2018/may/17/consensus-2018-conference-bitcoin-satoshi-is-female,0.114247,0.10369,0.078196,0.654316,0.517189
262,2018-05-15T09:42:27Z,https://www.theguardian.com/help/insideguardian/2018/may/15/introducing-live-and-discover-to-the-premium-tier-of-the-guardian-app,0.042963,0.057277,0.045228,1.0,0.158117
